ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-5129497,Source1,2,2022-11-15 15:02:00.000000000,2022-11-15 18:29:30.000000000,37.769748,-122.417836,37.769391,-122.411492,0.347,Stationary traffic on Central Skwy S - US-101 S - Central Fwy from Van Ness Ave (San Francisco) (South) (US-101) to I-80/James Lick Fwy (Central Skwy/US-101) due to accident.,S Van Ness Ave,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-11-15 14:56:00,67.0,67.0,28.0,30.19,10.0,N,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5134224,Source1,2,2022-11-04 16:02:00.000000000,2022-11-04 18:57:06.000000000,37.710185,-122.465227,37.712894,-122.452579,0.716,Accident on John F Foran Fwy - I-280 N from Saint Charles Ave (I-280) to Geneva Ave (I-280).,I-280 N,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2022-11-04 15:56:00,62.0,62.0,72.0,30.29,10.0,WNW,10.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5137048,Source1,2,2022-12-07 12:11:00.000000000,2022-12-07 20:25:00.000000000,37.770949,-122.405755,37.805762,-122.369655,3.11,Stationary traffic on San Francisco-Oakland Bay Brg E - I-80 E - James Lick Fwy N from US-101 (I-80) to Treasure Island Rd (I-80) due to accident.,San Francisco-Oakland Bay Bridge,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-07 11:56:00,53.0,53.0,80.0,30.22,10.0,NE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5137946,Source1,2,2022-10-14 16:18:30.000000000,2022-10-14 19:55:00.000000000,37.812219,-122.362988,37.800849,-122.37505,1.025,Slow traffic on San Francisco-Oakland Bay Brg W - I-80 W from Bay Bridge Toll Plz (I-80) to Fremont St/Harrison St (I-80) due to accident.,Bay Brg,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-10-14 15:53:00,66.0,66.0,68.0,29.78,10.0,WNW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5138143,Source1,2,2022-12-15 19:26:00.000000000,2022-12-15 20:44:59.000000000,37.802756,-122.467743,37.808746,-122.477017,0.654,Incident on US-101 NB near BATTERY TUNNEL US-101 Drive with caution.,Presidio Pkwy,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2022-12-15 19:56:00,49.0,45.0,83.0,30.16,10.0,WNW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5139934,Source1,2,2022-11-19 19:48:30.000000,2022-11-19 20:09:00.000000,37.76959062,-122.41695285,37.76906062,-122.40946285,0.411,Slow traffic on Central Skwy S - US-101 S - Central Fwy from S Van Ness Ave (Central Skwy/US-101) to I-80/James Lick Fwy (Central Skwy/US-101) due to accident.,Central Fwy,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-11-19 19:56:00,57.0,57.0,55.0,30.18,10.0,E,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5141700,Source1,2,2022-11-01 12:25:30.000000000,2022-11-01 13:08:30.000000000,37.746114,-122.393999,37.753593,-122.391401,0.536,Slow traffic on John F Foran Fwy N - I-280 N - Southern Embarcadero Fwy N from US-101 (I-280) to 25th St (I-280) due to accident.,I-280,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2022-11-01 12:27:00,52.0,52.0,93.0,29.85,1.0,W,15.0,0.09,Rain,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-5143857,Source1,2,2022-12-02 06:45:30.000000000,2022-12-02 07:06:30.000000000,37.76759505,-122.39611745,37.76145505,-122.39264745,0.465,Slow traffic on I-280 S - John F Foran Fwy S - Southern Embarcadero Fwy S from 6th St (I-280) to 18th St/Mariposa St (I-280) due to accident.,7th St,San Francisco,San Francisco,CA,94107-1996,US,US/Pacific,KOAK,2022-12-02 06:53:00,33.0,33.0,89.0,30.2,10.0,ENE,3.0,0.0,Fair,False,False,False,False,False,False,True,False,False,False,False,False,False,Night,Day,Day,Day
A-5148825,Source1,2,2022-11-16 17:14:30,2022-11-16 20:07:30,37.72717,-122.4024,37.766494,-122.405081,2.721,Stationary traffic on Central Skwy N - James Lick Fwy N - US-101 N - Central Fwy from Paul Ave (US-101) to I-80 (US-101) due to accident.,James Lick Fwy N,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2022-11-16 16:56:00,59.0,59.0,42.0,30.3,10.0,WNW,16.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-5149199,Source1,2,2022-12-08 12:05:00,2022-12-08 14:19:08,37.766873,-122.449079,37.768739,-122.449479,0.131,Accident on Belvedere St from Clayton St / Frederick St to Waller St.,Belvedere St,San Francisco,San Francisco,CA,94117-3966,US,US/Pacific,KSFO,2022-12-08 11:56:00,51.0,51.0,80.0,30.26,10.0,E,7.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5150103,Source1,2,2022-11-19 19:07:30,2022-11-19 19:38:30,37.769207,-122.418975,37.769342,-122.411156,0.427,Stationary traffic on Central Skwy S - US-101 S - Central Fwy from Van Ness Ave (San Francisco) (South) (US-101) to I-80/James Lick Fwy (Central Skwy/US-101) due to accident.,US-101 S,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-11-19 18:56:00,57.0,57.0,57.0,30.17,10.0,E,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5151599,Source1,2,2022-12-22 11:56:00,2022-12-22 12:21:30,37.76959062,-122.41695285,37.76906062,-122.40946285,0.411,Stationary traffic on Central Skwy S - US-101 S - Central Fwy from 13th St to San Francisco-Oakland Bay Bridge due to accident.,Central Fwy,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-22 11:56:00,51.0,51.0,80.0,30.15,7.0,NNE,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5152273,Source1,2,2022-11-05 16:10:00.000000000,2022-11-05 19:35:30.000000000,37.728947,-122.403469,37.689545,-122.390883,2.808,Slow traffic on James Lick Fwy S - US-101 S - Bayshore Fwy S from Army St/Potrero Ave (US-101) to Sierra Point Rd (US-101) due to accident.,James Lick Fwy S,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2022-11-05 15:56:00,64.0,64.0,75.0,30.04,10.0,VAR,5.0,0.0,Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5153376,Source1,2,2022-11-06 22:23:00.000000000,2022-11-06 22:50:00.000000000,37.76145816,-122.39266276,37.73749816,-122.40223276,1.736,Slow traffic on I-280 S - John F Foran Fwy S - Southern Embarcadero Fwy S from 18th St/Mariposa St (I-280) to US-101 (I-280) due to accident.,I-280,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2022-11-06 21:53:00,57.0,57.0,72.0,29.8,10.0,S,21.0,0.0,Partly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5155478,Source1,2,2022-12-24 13:05:00.000000000,2022-12-24 14:31:04.000000000,37.710658,-122.456378,37.719356,-122.448243,0.748,Incident on I-280 NB near CA-1 Drive with caution.,I-280 N,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2022-12-24 12:56:00,55.0,55.0,72.0,30.36,9.0,NE,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5157003,Source1,2,2022-12-31 13:06:00,2022-12-31 19:35:00,37.77223,-122.406477,37.821949,-122.326346,5.562,Slow traffic on San Francisco-Oakland Bay Brg E - I-80 E - James Lick Fwy N from US-101 (I-80) to Bay Bridge Toll Plz (I-80) due to accident.,I-80 E,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-31 12:56:00,55.0,55.0,93.0,29.62,2.0,NNW,26.0,0.3,Heavy Rain / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5159412,Source1,2,2022-11-14 18:21:00,2022-11-14 19:41:12,37.734685,-122.411844,37.73512,-122.411123,0.05,Incident on CRESCENT AVE near NEVADA ST Drive with caution.,Nevada St,San Francisco,San Francisco,CA,94110-6126,US,US/Pacific,KSFO,2022-11-14 17:56:00,56.0,56.0,64.0,30.1,10.0,WNW,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Day
A-5168924,Source1,2,2022-12-07 13:41:00,2022-12-07 19:25:00,37.786653,-122.390189,37.775898,-122.405384,1.114,Stationary traffic on James Lick Fwy S - I-80 W from Treasure Island Rd (I-80) to 7th St/Bryant St (I-80) due to accident.,I-80 W,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2022-12-07 13:53:00,55.0,55.0,69.0,30.23,10.0,WSW,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5170405,Source1,2,2022-12-29 06:32:00,2022-12-29 06:45:30,37.78617,-122.390728,37.778637,-122.401267,0.776,Slow traffic on James Lick Fwy S - I-80 W from Treasure Island Rd (I-80) to 4th St/5th St (I-80) due to accident.,I-80 W,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2022-12-29 06:38:00,50.0,50.0,93.0,29.86,9.0,SE,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-5172113,Source1,2,2022-12-09 14:29:00,2022-12-09 16:43:46,37.784539,-122.393551,37.775898,-122.405384,0.88,Accident on James Lick Fwy S - I-80 W from Treasure Island Rd (I-80) to 7th St/Bryant St (I-80).,I-80 W,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2022-12-09 14:53:00,54.0,54.0,49.0,30.11,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5172899,Source1,2,2022-12-09 07:31:00,2022-12-09 08:00:30,37.769565,-122.413354,37.77012,-122.418695,0.294,Stationary traffic on Central Skwy N - US-101 N - Central Fwy from I-80/James Lick Fwy (Central Skwy/US-101) to S Van Ness Ave (Central Skwy/US-101) due to accident.,Harrison St,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-09 07:56:00,44.0,44.0,89.0,30.18,10.0,SSW,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,True,True,False,Day,Day,Day,Day
A-5174078,Source1,2,2022-11-13 12:41:00,2022-11-13 14:25:35,37.779871,-122.399669,37.772176,-122.406643,0.654,Incident on I-80 WB near TREASURE ISLAND Drive with caution.,I-80 W,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2022-11-13 12:53:00,61.0,61.0,39.0,30.15,10.0,WNW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5177633,Source1,2,2022-11-04 16:44:00,2022-11-04 18:51:24,37.708841,-122.467991,37.709152,-122.467577,0.031,Incident on I-280 NB near JOHN DALY BLVD Drive with caution.,I-280 N,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2022-11-04 16:56:00,61.0,61.0,75.0,30.29,10.0,NW,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5178582,Source1,2,2022-12-27 15:54:00,2022-12-27 19:25:00,37.786653,-122.390189,37.77695,-122.403669,0.996,Slow traffic on James Lick Fwy S - I-80 W from Treasure Island Rd (I-80) to 7th St/Bryant St (I-80) due to accident.,I-80 W,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2022-12-27 15:53:00,55.0,55.0,86.0,29.89,7.0,W,8.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5178583,Source1,2,2022-11-10 20:04:30,2022-11-10 21:31:00,37.786653,-122.390189,37.766317,-122.405257,1.628,Slow traffic on James Lick Fwy S - I-80 W from Treasure Island Rd (I-80) to US-101 (I-80) due to accident.,I-80 W,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2022-11-10 19:53:00,50.0,50.0,83.0,30.2,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5181240,Source1,2,2022-11-22 17:26:00.000000000,2022-11-22 18:43:54.000000000,37.775369,-122.40612,37.775493,-122.406282,0.012,Incident on 7TH ST near HARRISON ST Expect delays.,1C,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-11-22 17:56:00,56.0,56.0,62.0,30.12,10.0,WNW,10.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-5181864,Source1,2,2022-12-27 09:23:00.000000000,2022-12-27 11:41:20.000000000,37.808254,-122.366975,37.818824,-122.349734,1.191,Accident on San Francisco-Oakland Bay Brg E - I-80 E from Fremont St/Harrison St (I-80) to Bay Bridge Toll Plz (I-80).,I-80 E,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-12-27 09:53:00,56.0,56.0,97.0,29.92,7.0,S,15.0,0.04,Light Rain,False,False,False,False,True,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-5184900,Source1,2,2022-11-18 22:08:30,2022-11-18 22:19:30,37.792968,-122.383496,37.78617,-122.390728,0.614,Slow traffic on San Francisco-Oakland Bay Brg W - James Lick Fwy S - I-80 W from Treasure Island Rd (I-80) to Fremont St/Harrison St (I-80) due to accident.,I-80 W,San Francisco,San Francisco,CA,94111,US,US/Pacific,KOAK,2022-11-18 21:53:00,46.0,44.0,66.0,30.1,10.0,NE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5184959,Source1,2,2022-11-10 09:08:00,2022-11-10 09:37:00,37.774587,-122.396059,37.777979,-122.391734,0.333,Slow traffic on King St from I-280/John F Foran Fwy to 3rd St due to accident.,King St,San Francisco,San Francisco,CA,94158-1527,US,US/Pacific,KOAK,2022-11-10 08:53:00,52.0,52.0,69.0,30.32,10.0,SE,6.0,0.0,Fair,True,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-5191655,Source1,2,2022-11-02 15:07:00,2022-11-02 18:55:00,37.794691,-122.381547,37.880859,-122.307785,7.187,Stationary traffic on San Francisco-Oakland Bay Brg E - Eastshore Fwy E - I-580 W - I-80 E from Fremont St/Harrison St (I-80) to I-580 (Berkeley)/I-80 (I-80) due to accident.,I-80 E,San Francisco,San Francisco,CA,94111,US,US/Pacific,KOAK,2022-11-02 14:53:00,59.0,59.0,58.0,30.07,10.0,WSW,16.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5195698,Source1,2,2022-12-05 19:06:30,2022-12-05 19:31:30,37.805183,-122.473174,37.808746,-122.477017,0.323,Stationary traffic on US-101 N - CA-1 N from CA-1 (San Francisco) (US-101) to Golden Gate Recreation Area (US-101) due to accident.,Presidio Pkwy,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2022-12-05 18:56:00,52.0,52.0,83.0,29.99,10.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5197028,Source1,2,2022-12-06 09:35:00,2022-12-06 10:53:30,37.75313258,-122.4028337,37.76523258,-122.4048937,0.844,Incident on US-101 NB near CESAR CHAVEZ ST Right lane blocked. Expect delays.,US-101,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2022-12-06 09:53:00,54.0,54.0,75.0,30.07,10.0,NE,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5204015,Source1,2,2022-10-06 16:43:00,2022-10-06 18:02:42,37.756171,-122.406608,37.756835,-122.406654,0.046,Incident on POTRERO AVE near 22ND ST Right shoulder closed.,Potrero Ave,San Francisco,San Francisco,CA,94110-2817,US,US/Pacific,KSFO,2022-10-06 16:56:00,65.0,65.0,70.0,29.98,10.0,NW,18.0,0.0,Mostly Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5205009,Source1,2,2022-11-15 09:20:30.000000000,2022-11-15 09:35:00.000000000,37.726309,-122.445769,37.72944,-122.440825,0.346,Slow traffic on John F Foran Fwy - I-280 N from Ocean Ave (I-280) to Monterey Blvd/San Jose Ave (I-280) due to accident.,I-280 N,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2022-11-15 08:56:00,55.0,55.0,67.0,30.22,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5207437,Source1,2,2022-11-21 12:29:00,2022-11-21 18:25:00,37.76523471,-122.40489364,37.77094471,-122.40575364,0.397,Stationary traffic on San Francisco-Oakland Bay Bridge from Seventh St exit [1] to I-80 E due to accident.,US-101,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-11-21 12:56:00,58.0,58.0,56.0,30.17,9.0,NNE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5207903,Source1,2,2022-11-18 07:14:30,2022-11-18 18:55:00,37.71942,-122.399559,37.76943,-122.410444,3.506,Slow traffic on Central Skwy N - James Lick Fwy N - US-101 N - Central Fwy from 3rd St/Bayshore Blvd (US-101) to I-80 (US-101) due to accident.,James Lick Fwy N,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2022-11-18 06:56:00,47.0,45.0,93.0,30.1,10.0,S,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5210992,Source1,2,2022-12-15 19:42:00.000000000,2022-12-15 20:06:00.000000000,37.802607,-122.449997,37.807269,-122.475353,1.421,Slow traffic on US-101 N - CA-1 N from Lyon St (US-101) to Golden Gate Bridge/Toll Plaza (US-101) due to accident.,Presidio Pkwy,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2022-12-15 19:56:00,49.0,45.0,83.0,30.16,10.0,WNW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5212043,Source1,2,2022-12-09 00:08:00.000000000,2022-12-09 02:29:42.000000000,37.783846,-122.413291,37.783934,-122.412611,0.038,Accident on Eddy St from Hyde St to Jones St.,Eddy St,San Francisco,San Francisco,CA,94102-2606,US,US/Pacific,KSFO,2022-12-09 00:56:00,49.0,49.0,86.0,30.21,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5212848,Source1,2,2022-12-09 07:51:00.000000000,2022-12-09 09:29:00.000000000,37.769565,-122.413354,37.772977,-122.418524,0.368,Slow traffic on Central Skwy N - US-101 N - Central Fwy from I-80/James Lick Fwy (Central Skwy/US-101) to Van Ness Ave (San Francisco) (South) (US-101) due to accident.,Harrison St,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-09 07:56:00,44.0,44.0,89.0,30.18,10.0,SSW,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,True,True,False,Day,Day,Day,Day
A-5213469,Source1,2,2022-12-22 17:17:00.000000000,2022-12-22 18:33:18.000000000,37.78428,-122.42119,37.783802,-122.4211,0.033,Incident on US-101 SB near ELLIS Drive with caution.,Van Ness Ave,San Francisco,San Francisco,CA,94109-6940,US,US/Pacific,KOAK,2022-12-22 16:53:00,50.0,50.0,80.0,30.12,5.0,WNW,7.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-5216210,Source1,2,2022-12-22 10:30:00,2022-12-22 12:53:54,37.721824,-122.460236,37.721828,-122.459216,0.056,Accident on Holloway Ave from Junipero Serra Blvd to Capitol Ave.,Faxon Ave,San Francisco,San Francisco,CA,94112-2216,US,US/Pacific,KSFO,2022-12-22 10:56:00,49.0,49.0,80.0,30.15,7.0,E,3.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-5216708,Source1,2,2022-12-22 12:09:30,2022-12-22 12:42:00,37.76959062,-122.41695285,37.76906062,-122.40946285,0.411,Stationary traffic on Central Skwy S - US-101 S - Central Fwy from 13th St to San Francisco-Oakland Bay Bridge due to accident.,Central Fwy,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-22 11:56:00,51.0,51.0,80.0,30.15,7.0,NNE,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5217660,Source1,2,2022-12-27 17:43:30.000000000,2022-12-27 17:54:30.000000000,37.718019,-122.448604,37.713908,-122.451658,0.329,Slow traffic on I-280 S - John F Foran Fwy S from Geneva Ave (I-280) to Sickles Ave (I-280) due to accident.,I-280 S,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2022-12-27 17:56:00,55.0,55.0,83.0,29.88,8.0,WSW,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-5219692,Source1,2,2022-12-19 12:07:30.000000000,2022-12-19 18:55:00.000000000,37.811658,-122.363513,37.766317,-122.405257,3.874,Slow traffic on San Francisco-Oakland Bay Brg W - James Lick Fwy S - I-80 W from Bay Bridge Toll Plz (I-80) to US-101 (I-80) due to accident.,Bay Brg,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-12-19 11:53:00,48.0,43.0,68.0,30.29,10.0,ENE,10.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
